"state_id","state","year","CIE10","mortalidad","cve_cie","morbilidad","letalidad"
5,"Coahuila de Zaragoza",2014,"Trastornos mentales y del comportamiento (F00-F99)",72,"F00-F99",1801,0.03997779011660189
5,"Coahuila de Zaragoza",2015,"Trastornos mentales y del comportamiento (F00-F99)",62,"F00-F99",1979,0.031328954017180395
5,"Coahuila de Zaragoza",2016,"Trastornos mentales y del comportamiento (F00-F99)",72,"F00-F99",1874,0.0384204909284952
5,"Coahuila de Zaragoza",2017,"Trastornos mentales y del comportamiento (F00-F99)",56,"F00-F99",18,3.111111111111111
5,"Coahuila de Zaragoza",2018,"Trastornos mentales y del comportamiento (F00-F99)",51,"F00-F99",1294,0.03941267387944358
6,"Colima",2012,"Trastornos mentales y del comportamiento (F00-F99)",24,"F00-F99",1341,0.017897091722595078
6,"Colima",2013,"Trastornos mentales y del comportamiento (F00-F99)",37,"F00-F99",821,0.04506699147381242
6,"Colima",2014,"Trastornos mentales y del comportamiento (F00-F99)",38,"F00-F99",1614,0.023543990086741014
6,"Colima",2015,"Trastornos mentales y del comportamiento (F00-F99)",52,"F00-F99",1480,0.03513513513513514
6,"Colima",2016,"Trastornos mentales y del comportamiento (F00-F99)",27,"F00-F99",1487,0.01815736381977135
6,"Colima",2017,"Trastornos mentales y del comportamiento (F00-F99)",25,"F00-F99",1488,0.016801075268817203
6,"Colima",2018,"Trastornos mentales y del comportamiento (F00-F99)",21,"F00-F99",1620,0.012962962962962963
7,"Chiapas",2012,"Trastornos mentales y del comportamiento (F00-F99)",155,"F00-F99",2997,0.051718385051718385
7,"Chiapas",2013,"Trastornos mentales y del comportamiento (F00-F99)",198,"F00-F99",3099,0.06389157792836399
7,"Chiapas",2014,"Trastornos mentales y del comportamiento (F00-F99)",227,"F00-F99",2985,0.07604690117252931
7,"Chiapas",2015,"Trastornos mentales y del comportamiento (F00-F99)",251,"F00-F99",3280,0.07652439024390244
7,"Chiapas",2016,"Trastornos mentales y del comportamiento (F00-F99)",205,"F00-F99",2724,0.07525697503671072
7,"Chiapas",2017,"Trastornos mentales y del comportamiento (F00-F99)",160,"F00-F99",1096,0.145985401459854
7,"Chiapas",2018,"Trastornos mentales y del comportamiento (F00-F99)",161,"F00-F99",1845,0.08726287262872628
8,"Chihuahua",2012,"Trastornos mentales y del comportamiento (F00-F99)",153,"F00-F99",414,0.3695652173913043
8,"Chihuahua",2013,"Trastornos mentales y del comportamiento (F00-F99)",133,"F00-F99",631,0.21077654516640254
8,"Chihuahua",2014,"Trastornos mentales y del comportamiento (F00-F99)",130,"F00-F99",954,0.13626834381551362
8,"Chihuahua",2015,"Trastornos mentales y del comportamiento (F00-F99)",168,"F00-F99",1863,0.09017713365539452
8,"Chihuahua",2016,"Trastornos mentales y del comportamiento (F00-F99)",180,"F00-F99",2987,0.06026113157013726
8,"Chihuahua",2017,"Trastornos mentales y del comportamiento (F00-F99)",203,"F00-F99",865,0.23468208092485549
8,"Chihuahua",2018,"Trastornos mentales y del comportamiento (F00-F99)",231,"F00-F99",2992,0.07720588235294118
9,"Ciudad de México",2012,"Trastornos mentales y del comportamiento (F00-F99)",303,"F00-F99",11568,0.026192946058091287
9,"Ciudad de México",2013,"Trastornos mentales y del comportamiento (F00-F99)",352,"F00-F99",12972,0.027135368485969782
9,"Ciudad de México",2014,"Trastornos mentales y del comportamiento (F00-F99)",579,"F00-F99",17538,0.03301402668491276
9,"Ciudad de México",2015,"Trastornos mentales y del comportamiento (F00-F99)",505,"F00-F99",19883,0.02539858170296233
9,"Ciudad de México",2016,"Trastornos mentales y del comportamiento (F00-F99)",346,"F00-F99",21280,0.016259398496240602
9,"Ciudad de México",2017,"Trastornos mentales y del comportamiento (F00-F99)",312,"F00-F99",29298,0.010649191071062871
9,"Ciudad de México",2018,"Trastornos mentales y del comportamiento (F00-F99)",331,"F00-F99",30104,0.010995216582513952
10,"Durango",2012,"Trastornos mentales y del comportamiento (F00-F99)",47,"F00-F99",2596,0.01810477657935285
10,"Durango",2013,"Trastornos mentales y del comportamiento (F00-F99)",38,"F00-F99",2542,0.014948859166011016
10,"Durango",2014,"Trastornos mentales y del comportamiento (F00-F99)",32,"F00-F99",2616,0.012232415902140673
10,"Durango",2015,"Trastornos mentales y del comportamiento (F00-F99)",30,"F00-F99",2711,0.011066027296200664
10,"Durango",2016,"Trastornos mentales y del comportamiento (F00-F99)",38,"F00-F99",2694,0.014105419450631032
10,"Durango",2017,"Trastornos mentales y del comportamiento (F00-F99)",21,"F00-F99",2768,0.007586705202312138
10,"Durango",2018,"Trastornos mentales y del comportamiento (F00-F99)",37,"F00-F99",3150,0.011746031746031746
11,"Guanajuato",2012,"Trastornos mentales y del comportamiento (F00-F99)",247,"F00-F99",8129,0.030385041210480995
11,"Guanajuato",2013,"Trastornos mentales y del comportamiento (F00-F99)",234,"F00-F99",9443,0.02478026051043101
11,"Guanajuato",2014,"Trastornos mentales y del comportamiento (F00-F99)",209,"F00-F99",10504,0.019897182025894897
11,"Guanajuato",2015,"Trastornos mentales y del comportamiento (F00-F99)",238,"F00-F99",12288,0.019368489583333332
11,"Guanajuato",2016,"Trastornos mentales y del comportamiento (F00-F99)",215,"F00-F99",12182,0.01764899031357741
11,"Guanajuato",2017,"Trastornos mentales y del comportamiento (F00-F99)",229,"F00-F99",8960,0.025558035714285714
11,"Guanajuato",2018,"Trastornos mentales y del comportamiento (F00-F99)",243,"F00-F99",10288,0.023619751166407466
12,"Guerrero",2012,"Trastornos mentales y del comportamiento (F00-F99)",81,"F00-F99",2086,0.03883029721955897
12,"Guerrero",2013,"Trastornos mentales y del comportamiento (F00-F99)",111,"F00-F99",2151,0.05160390516039052
12,"Guerrero",2014,"Trastornos mentales y del comportamiento (F00-F99)",134,"F00-F99",2740,0.04890510948905109
12,"Guerrero",2015,"Trastornos mentales y del comportamiento (F00-F99)",152,"F00-F99",1971,0.07711821410451547
12,"Guerrero",2016,"Trastornos mentales y del comportamiento (F00-F99)",91,"F00-F99",2629,0.034613921643210345
12,"Guerrero",2017,"Trastornos mentales y del comportamiento (F00-F99)",99,"F00-F99",1782,0.05555555555555555
12,"Guerrero",2018,"Trastornos mentales y del comportamiento (F00-F99)",107,"F00-F99",1743,0.06138841078600115
13,"Hidalgo",2012,"Trastornos mentales y del comportamiento (F00-F99)",92,"F00-F99",1743,0.052782558806655194
13,"Hidalgo",2013,"Trastornos mentales y del comportamiento (F00-F99)",81,"F00-F99",1885,0.04297082228116711
13,"Hidalgo",2014,"Trastornos mentales y del comportamiento (F00-F99)",122,"F00-F99",1960,0.06224489795918367
13,"Hidalgo",2015,"Trastornos mentales y del comportamiento (F00-F99)",143,"F00-F99",2061,0.06938379427462397
13,"Hidalgo",2016,"Trastornos mentales y del comportamiento (F00-F99)",91,"F00-F99",1980,0.04595959595959596
13,"Hidalgo",2017,"Trastornos mentales y del comportamiento (F00-F99)",79,"F00-F99",2565,0.030799220272904482
13,"Hidalgo",2018,"Trastornos mentales y del comportamiento (F00-F99)",99,"F00-F99",2841,0.03484688489968321
14,"Jalisco",2012,"Trastornos mentales y del comportamiento (F00-F99)",308,"F00-F99",12213,0.02521902890362728
14,"Jalisco",2013,"Trastornos mentales y del comportamiento (F00-F99)",320,"F00-F99",10968,0.029175784099197667
14,"Jalisco",2014,"Trastornos mentales y del comportamiento (F00-F99)",351,"F00-F99",12493,0.02809573361082206
14,"Jalisco",2015,"Trastornos mentales y del comportamiento (F00-F99)",360,"F00-F99",15077,0.023877429196789812
14,"Jalisco",2016,"Trastornos mentales y del comportamiento (F00-F99)",362,"F00-F99",14928,0.0242497320471597
14,"Jalisco",2017,"Trastornos mentales y del comportamiento (F00-F99)",351,"F00-F99",11984,0.029289052069425902
14,"Jalisco",2018,"Trastornos mentales y del comportamiento (F00-F99)",394,"F00-F99",10728,0.03672632363907532
15,"Estado de México",2012,"Trastornos mentales y del comportamiento (F00-F99)",398,"F00-F99",11886,0.03348477200067306
15,"Estado de México",2013,"Trastornos mentales y del comportamiento (F00-F99)",416,"F00-F99",11840,0.03513513513513514
15,"Estado de México",2014,"Trastornos mentales y del comportamiento (F00-F99)",717,"F00-F99",12259,0.058487641732604616
15,"Estado de México",2015,"Trastornos mentales y del comportamiento (F00-F99)",595,"F00-F99",13846,0.0429726996966633
15,"Estado de México",2016,"Trastornos mentales y del comportamiento (F00-F99)",367,"F00-F99",15408,0.023818795430944964
15,"Estado de México",2017,"Trastornos mentales y del comportamiento (F00-F99)",379,"F00-F99",15847,0.023916198649586672
15,"Estado de México",2018,"Trastornos mentales y del comportamiento (F00-F99)",430,"F00-F99",18483,0.023264621544121625
16,"Michoacán de Ocampo",2012,"Trastornos mentales y del comportamiento (F00-F99)",201,"F00-F99",4574,0.04394403148229121
16,"Michoacán de Ocampo",2013,"Trastornos mentales y del comportamiento (F00-F99)",209,"F00-F99",4746,0.04403708386009271
16,"Michoacán de Ocampo",2014,"Trastornos mentales y del comportamiento (F00-F99)",210,"F00-F99",5406,0.038845726970033294
16,"Michoacán de Ocampo",2015,"Trastornos mentales y del comportamiento (F00-F99)",256,"F00-F99",5537,0.046234422972728915
16,"Michoacán de Ocampo",2016,"Trastornos mentales y del comportamiento (F00-F99)",221,"F00-F99",5402,0.040910773787486115
16,"Michoacán de Ocampo",2017,"Trastornos mentales y del comportamiento (F00-F99)",180,"F00-F99",4920,0.036585365853658534
16,"Michoacán de Ocampo",2018,"Trastornos mentales y del comportamiento (F00-F99)",236,"F00-F99",4517,0.05224706663714855
17,"Morelos",2012,"Trastornos mentales y del comportamiento (F00-F99)",90,"F00-F99",2133,0.04219409282700422
17,"Morelos",2013,"Trastornos mentales y del comportamiento (F00-F99)",119,"F00-F99",2234,0.05326768128916741
17,"Morelos",2014,"Trastornos mentales y del comportamiento (F00-F99)",93,"F00-F99",2928,0.031762295081967214
17,"Morelos",2015,"Trastornos mentales y del comportamiento (F00-F99)",91,"F00-F99",2539,0.03584088223710122
17,"Morelos",2016,"Trastornos mentales y del comportamiento (F00-F99)",85,"F00-F99",127,0.6692913385826772
17,"Morelos",2017,"Trastornos mentales y del comportamiento (F00-F99)",67,"F00-F99",1823,0.036752605595172794
17,"Morelos",2018,"Trastornos mentales y del comportamiento (F00-F99)",78,"F00-F99",1823,0.04278661546900713
18,"Nayarit",2012,"Trastornos mentales y del comportamiento (F00-F99)",23,"F00-F99",1331,0.01728024042073629
18,"Nayarit",2013,"Trastornos mentales y del comportamiento (F00-F99)",27,"F00-F99",1244,0.021704180064308683
18,"Nayarit",2014,"Trastornos mentales y del comportamiento (F00-F99)",34,"F00-F99",1432,0.023743016759776536
18,"Nayarit",2015,"Trastornos mentales y del comportamiento (F00-F99)",34,"F00-F99",1576,0.021573604060913704
18,"Nayarit",2016,"Trastornos mentales y del comportamiento (F00-F99)",25,"F00-F99",1779,0.014052838673412029
18,"Nayarit",2017,"Trastornos mentales y del comportamiento (F00-F99)",18,"F00-F99",967,0.01861427094105481
18,"Nayarit",2018,"Trastornos mentales y del comportamiento (F00-F99)",41,"F00-F99",949,0.04320337197049526
19,"Nuevo León",2012,"Trastornos mentales y del comportamiento (F00-F99)",134,"F00-F99",2926,0.04579630895420369
19,"Nuevo León",2013,"Trastornos mentales y del comportamiento (F00-F99)",126,"F00-F99",2460,0.05121951219512195
19,"Nuevo León",2014,"Trastornos mentales y del comportamiento (F00-F99)",127,"F00-F99",2423,0.052414362360709864
19,"Nuevo León",2015,"Trastornos mentales y del comportamiento (F00-F99)",115,"F00-F99",2726,0.04218635363169479
19,"Nuevo León",2016,"Trastornos mentales y del comportamiento (F00-F99)",154,"F00-F99",2929,0.05257767156025948
19,"Nuevo León",2017,"Trastornos mentales y del comportamiento (F00-F99)",169,"F00-F99",4723,0.03578234173195003
19,"Nuevo León",2018,"Trastornos mentales y del comportamiento (F00-F99)",161,"F00-F99",4230,0.03806146572104019
20,"Oaxaca",2012,"Trastornos mentales y del comportamiento (F00-F99)",276,"F00-F99",2231,0.12371134020618557
20,"Oaxaca",2013,"Trastornos mentales y del comportamiento (F00-F99)",303,"F00-F99",2347,0.12910097997443545
20,"Oaxaca",2014,"Trastornos mentales y del comportamiento (F00-F99)",352,"F00-F99",2539,0.13863725876329264
20,"Oaxaca",2015,"Trastornos mentales y del comportamiento (F00-F99)",348,"F00-F99",2451,0.1419828641370869
20,"Oaxaca",2016,"Trastornos mentales y del comportamiento (F00-F99)",304,"F00-F99",2526,0.12034837688044339
20,"Oaxaca",2017,"Trastornos mentales y del comportamiento (F00-F99)",276,"F00-F99",1659,0.16636528028933092
20,"Oaxaca",2018,"Trastornos mentales y del comportamiento (F00-F99)",296,"F00-F99",1880,0.1574468085106383
21,"Puebla",2012,"Trastornos mentales y del comportamiento (F00-F99)",235,"F00-F99",3598,0.06531406336853808
21,"Puebla",2013,"Trastornos mentales y del comportamiento (F00-F99)",289,"F00-F99",3570,0.08095238095238096
21,"Puebla",2014,"Trastornos mentales y del comportamiento (F00-F99)",383,"F00-F99",4850,0.07896907216494846
21,"Puebla",2015,"Trastornos mentales y del comportamiento (F00-F99)",383,"F00-F99",5322,0.07196542653137918
21,"Puebla",2016,"Trastornos mentales y del comportamiento (F00-F99)",233,"F00-F99",5825,0.04
21,"Puebla",2017,"Trastornos mentales y del comportamiento (F00-F99)",251,"F00-F99",4906,0.05116184264166327
21,"Puebla",2018,"Trastornos mentales y del comportamiento (F00-F99)",251,"F00-F99",4927,0.05094377917596915
22,"Querétaro",2012,"Trastornos mentales y del comportamiento (F00-F99)",81,"F00-F99",1915,0.0422976501305483
22,"Querétaro",2013,"Trastornos mentales y del comportamiento (F00-F99)",87,"F00-F99",33,2.6363636363636362
22,"Querétaro",2014,"Trastornos mentales y del comportamiento (F00-F99)",110,"F00-F99",2107,0.052206929283341245
22,"Querétaro",2015,"Trastornos mentales y del comportamiento (F00-F99)",112,"F00-F99",2499,0.04481792717086835
22,"Querétaro",2016,"Trastornos mentales y del comportamiento (F00-F99)",87,"F00-F99",2556,0.03403755868544601
22,"Querétaro",2017,"Trastornos mentales y del comportamiento (F00-F99)",70,"F00-F99",2523,0.027744748315497423
22,"Querétaro",2018,"Trastornos mentales y del comportamiento (F00-F99)",80,"F00-F99",2359,0.03391267486222976
23,"Quintana Roo",2012,"Trastornos mentales y del comportamiento (F00-F99)",41,"F00-F99",1234,0.03322528363047002
23,"Quintana Roo",2013,"Trastornos mentales y del comportamiento (F00-F99)",31,"F00-F99",6,5.166666666666667
23,"Quintana Roo",2014,"Trastornos mentales y del comportamiento (F00-F99)",44,"F00-F99",1149,0.038294168842471714
23,"Quintana Roo",2015,"Trastornos mentales y del comportamiento (F00-F99)",48,"F00-F99",1966,0.024415055951169887
23,"Quintana Roo",2016,"Trastornos mentales y del comportamiento (F00-F99)",58,"F00-F99",1424,0.04073033707865169
23,"Quintana Roo",2017,"Trastornos mentales y del comportamiento (F00-F99)",58,"F00-F99",1496,0.03877005347593583
23,"Quintana Roo",2018,"Trastornos mentales y del comportamiento (F00-F99)",65,"F00-F99",1438,0.045201668984700974
24,"San Luis Potosí",2012,"Trastornos mentales y del comportamiento (F00-F99)",140,"F00-F99",1432,0.09776536312849161
24,"San Luis Potosí",2013,"Trastornos mentales y del comportamiento (F00-F99)",143,"F00-F99",1994,0.07171514543630893
24,"San Luis Potosí",2014,"Trastornos mentales y del comportamiento (F00-F99)",151,"F00-F99",2419,0.062422488631665975
24,"San Luis Potosí",2015,"Trastornos mentales y del comportamiento (F00-F99)",122,"F00-F99",3225,0.03782945736434108
24,"San Luis Potosí",2016,"Trastornos mentales y del comportamiento (F00-F99)",142,"F00-F99",3117,0.04555662495989734
24,"San Luis Potosí",2017,"Trastornos mentales y del comportamiento (F00-F99)",114,"F00-F99",2517,0.04529201430274136
24,"San Luis Potosí",2018,"Trastornos mentales y del comportamiento (F00-F99)",124,"F00-F99",4927,0.025167444692510657
25,"Sinaloa",2012,"Trastornos mentales y del comportamiento (F00-F99)",63,"F00-F99",2849,0.022113022113022112
25,"Sinaloa",2013,"Trastornos mentales y del comportamiento (F00-F99)",62,"F00-F99",60,1.0333333333333334
25,"Sinaloa",2014,"Trastornos mentales y del comportamiento (F00-F99)",81,"F00-F99",3842,0.021082769390942217
25,"Sinaloa",2015,"Trastornos mentales y del comportamiento (F00-F99)",72,"F00-F99",4806,0.0149812734082397
25,"Sinaloa",2016,"Trastornos mentales y del comportamiento (F00-F99)",55,"F00-F99",4495,0.012235817575083427
25,"Sinaloa",2017,"Trastornos mentales y del comportamiento (F00-F99)",79,"F00-F99",3229,0.02446577887890988
25,"Sinaloa",2018,"Trastornos mentales y del comportamiento (F00-F99)",85,"F00-F99",3669,0.02316707549741074
26,"Sonora",2012,"Trastornos mentales y del comportamiento (F00-F99)",87,"F00-F99",4013,0.02167954149015699
26,"Sonora",2013,"Trastornos mentales y del comportamiento (F00-F99)",80,"F00-F99",3868,0.020682523267838676
26,"Sonora",2014,"Trastornos mentales y del comportamiento (F00-F99)",108,"F00-F99",3524,0.03064699205448354
26,"Sonora",2015,"Trastornos mentales y del comportamiento (F00-F99)",104,"F00-F99",4231,0.0245804774285039
26,"Sonora",2016,"Trastornos mentales y del comportamiento (F00-F99)",87,"F00-F99",4688,0.018558020477815698
26,"Sonora",2017,"Trastornos mentales y del comportamiento (F00-F99)",115,"F00-F99",4226,0.027212494084240417
26,"Sonora",2018,"Trastornos mentales y del comportamiento (F00-F99)",102,"F00-F99",3550,0.02873239436619718
27,"Tabasco",2012,"Trastornos mentales y del comportamiento (F00-F99)",66,"F00-F99",7257,0.009094667217858619
27,"Tabasco",2013,"Trastornos mentales y del comportamiento (F00-F99)",59,"F00-F99",71,0.8309859154929577
27,"Tabasco",2014,"Trastornos mentales y del comportamiento (F00-F99)",61,"F00-F99",6662,0.009156409486640649
27,"Tabasco",2015,"Trastornos mentales y del comportamiento (F00-F99)",71,"F00-F99",5910,0.012013536379018613
27,"Tabasco",2016,"Trastornos mentales y del comportamiento (F00-F99)",54,"F00-F99",5507,0.009805701834029417
27,"Tabasco",2017,"Trastornos mentales y del comportamiento (F00-F99)",53,"F00-F99",2173,0.024390243902439025
27,"Tabasco",2018,"Trastornos mentales y del comportamiento (F00-F99)",49,"F00-F99",1763,0.027793533749290982
28,"Tamaulipas",2012,"Trastornos mentales y del comportamiento (F00-F99)",47,"F00-F99",2284,0.020577933450087564
28,"Tamaulipas",2013,"Trastornos mentales y del comportamiento (F00-F99)",61,"F00-F99",2413,0.025279734769995857
28,"Tamaulipas",2014,"Trastornos mentales y del comportamiento (F00-F99)",63,"F00-F99",2642,0.02384557153671461
28,"Tamaulipas",2015,"Trastornos mentales y del comportamiento (F00-F99)",52,"F00-F99",3871,0.013433221389821752
28,"Tamaulipas",2016,"Trastornos mentales y del comportamiento (F00-F99)",81,"F00-F99",4194,0.019313304721030045
28,"Tamaulipas",2017,"Trastornos mentales y del comportamiento (F00-F99)",67,"F00-F99",4652,0.014402407566638005
28,"Tamaulipas",2018,"Trastornos mentales y del comportamiento (F00-F99)",53,"F00-F99",5420,0.00977859778597786
29,"Tlaxcala",2012,"Trastornos mentales y del comportamiento (F00-F99)",37,"F00-F99",1656,0.022342995169082124
29,"Tlaxcala",2013,"Trastornos mentales y del comportamiento (F00-F99)",47,"F00-F99",1570,0.029936305732484077
29,"Tlaxcala",2014,"Trastornos mentales y del comportamiento (F00-F99)",56,"F00-F99",1782,0.031425364758698095
29,"Tlaxcala",2015,"Trastornos mentales y del comportamiento (F00-F99)",54,"F00-F99",1874,0.0288153681963714
29,"Tlaxcala",2016,"Trastornos mentales y del comportamiento (F00-F99)",39,"F00-F99",1617,0.02411873840445269
29,"Tlaxcala",2017,"Trastornos mentales y del comportamiento (F00-F99)",48,"F00-F99",1077,0.04456824512534819
29,"Tlaxcala",2018,"Trastornos mentales y del comportamiento (F00-F99)",44,"F00-F99",1207,0.03645401822700911
30,"Veracruz de Ignacio de la Llave",2012,"Trastornos mentales y del comportamiento (F00-F99)",411,"F00-F99",8071,0.05092305786147937
30,"Veracruz de Ignacio de la Llave",2013,"Trastornos mentales y del comportamiento (F00-F99)",426,"F00-F99",8791,0.048458650892958706
30,"Veracruz de Ignacio de la Llave",2014,"Trastornos mentales y del comportamiento (F00-F99)",501,"F00-F99",10488,0.04776887871853547
30,"Veracruz de Ignacio de la Llave",2015,"Trastornos mentales y del comportamiento (F00-F99)",492,"F00-F99",10259,0.04795789063261526
30,"Veracruz de Ignacio de la Llave",2016,"Trastornos mentales y del comportamiento (F00-F99)",378,"F00-F99",9960,0.03795180722891566
30,"Veracruz de Ignacio de la Llave",2017,"Trastornos mentales y del comportamiento (F00-F99)",321,"F00-F99",9447,0.033979040965385836
30,"Veracruz de Ignacio de la Llave",2018,"Trastornos mentales y del comportamiento (F00-F99)",327,"F00-F99",9881,0.03309381641534258
31,"Yucatán",2012,"Trastornos mentales y del comportamiento (F00-F99)",88,"F00-F99",2250,0.03911111111111111
31,"Yucatán",2013,"Trastornos mentales y del comportamiento (F00-F99)",86,"F00-F99",1962,0.04383282364933741
31,"Yucatán",2014,"Trastornos mentales y del comportamiento (F00-F99)",106,"F00-F99",2087,0.05079060852898898
31,"Yucatán",2015,"Trastornos mentales y del comportamiento (F00-F99)",105,"F00-F99",2275,0.046153846153846156
31,"Yucatán",2016,"Trastornos mentales y del comportamiento (F00-F99)",92,"F00-F99",2448,0.03758169934640523
31,"Yucatán",2017,"Trastornos mentales y del comportamiento (F00-F99)",82,"F00-F99",1698,0.048292108362779744
31,"Yucatán",2018,"Trastornos mentales y del comportamiento (F00-F99)",90,"F00-F99",1056,0.08522727272727272
32,"Zacatecas",2012,"Trastornos mentales y del comportamiento (F00-F99)",45,"F00-F99",3124,0.01440460947503201
32,"Zacatecas",2013,"Trastornos mentales y del comportamiento (F00-F99)",57,"F00-F99",3236,0.01761433868974042
32,"Zacatecas",2014,"Trastornos mentales y del comportamiento (F00-F99)",80,"F00-F99",3236,0.024721878862793572
32,"Zacatecas",2015,"Trastornos mentales y del comportamiento (F00-F99)",76,"F00-F99",3218,0.023617153511497825
32,"Zacatecas",2016,"Trastornos mentales y del comportamiento (F00-F99)",78,"F00-F99",3133,0.024896265560165973
32,"Zacatecas",2017,"Trastornos mentales y del comportamiento (F00-F99)",78,"F00-F99",3153,0.024738344433872503
32,"Zacatecas",2018,"Trastornos mentales y del comportamiento (F00-F99)",96,"F00-F99",3205,0.02995319812792512
1,"Aguascalientes",2012,"Enfermedades del sistema nervioso (G00-G99)",131,"G00-G99",1911,0.0685504971219257
1,"Aguascalientes",2013,"Enfermedades del sistema nervioso (G00-G99)",115,"G00-G99",2025,0.056790123456790124
1,"Aguascalientes",2014,"Enfermedades del sistema nervioso (G00-G99)",139,"G00-G99",2097,0.06628516928946114
1,"Aguascalientes",2015,"Enfermedades del sistema nervioso (G00-G99)",126,"G00-G99",2115,0.059574468085106386
1,"Aguascalientes",2016,"Enfermedades del sistema nervioso (G00-G99)",136,"G00-G99",2033,0.06689621249385146
1,"Aguascalientes",2017,"Enfermedades del sistema nervioso (G00-G99)",141,"G00-G99",1701,0.08289241622574955
1,"Aguascalientes",2018,"Enfermedades del sistema nervioso (G00-G99)",146,"G00-G99",1795,0.08133704735376045
2,"Baja California",2012,"Enfermedades del sistema nervioso (G00-G99)",276,"G00-G99",2477,0.11142511102139685
2,"Baja California",2013,"Enfermedades del sistema nervioso (G00-G99)",317,"G00-G99",2609,0.12150249137600613
2,"Baja California",2014,"Enfermedades del sistema nervioso (G00-G99)",286,"G00-G99",2311,0.1237559498052791
2,"Baja California",2015,"Enfermedades del sistema nervioso (G00-G99)",334,"G00-G99",1832,0.18231441048034935
2,"Baja California",2016,"Enfermedades del sistema nervioso (G00-G99)",353,"G00-G99",2576,0.13703416149068323
2,"Baja California",2017,"Enfermedades del sistema nervioso (G00-G99)",383,"G00-G99",788,0.4860406091370558
2,"Baja California",2018,"Enfermedades del sistema nervioso (G00-G99)",381,"G00-G99",2210,0.17239819004524887
3,"Baja California Sur",2012,"Enfermedades del sistema nervioso (G00-G99)",56,"G00-G99",1552,0.03608247422680412
3,"Baja California Sur",2013,"Enfermedades del sistema nervioso (G00-G99)",41,"G00-G99",1464,0.028005464480874317
3,"Baja California Sur",2014,"Enfermedades del sistema nervioso (G00-G99)",54,"G00-G99",1478,0.036535859269282815
3,"Baja California Sur",2015,"Enfermedades del sistema nervioso (G00-G99)",65,"G00-G99",1422,0.04571026722925457
3,"Baja California Sur",2016,"Enfermedades del sistema nervioso (G00-G99)",54,"G00-G99",1432,0.03770949720670391
3,"Baja California Sur",2017,"Enfermedades del sistema nervioso (G00-G99)",66,"G00-G99",1221,0.05405405405405406
3,"Baja California Sur",2018,"Enfermedades del sistema nervioso (G00-G99)",68,"G00-G99",1208,0.056291390728476824
4,"Campeche",2012,"Enfermedades del sistema nervioso (G00-G99)",49,"G00-G99",898,0.05456570155902005
4,"Campeche",2013,"Enfermedades del sistema nervioso (G00-G99)",59,"G00-G99",920,0.0641304347826087
4,"Campeche",2014,"Enfermedades del sistema nervioso (G00-G99)",57,"G00-G99",1053,0.05413105413105413
4,"Campeche",2015,"Enfermedades del sistema nervioso (G00-G99)",75,"G00-G99",1104,0.06793478260869565
4,"Campeche",2016,"Enfermedades del sistema nervioso (G00-G99)",69,"G00-G99",935,0.07379679144385026
4,"Campeche",2017,"Enfermedades del sistema nervioso (G00-G99)",74,"G00-G99",715,0.1034965034965035
4,"Campeche",2018,"Enfermedades del sistema nervioso (G00-G99)",84,"G00-G99",826,0.1016949152542373
5,"Coahuila de Zaragoza",2012,"Enfermedades del sistema nervioso (G00-G99)",239,"G00-G99",917,0.2606324972737186
5,"Coahuila de Zaragoza",2013,"Enfermedades del sistema nervioso (G00-G99)",267,"G00-G99",1112,0.24010791366906475
5,"Coahuila de Zaragoza",2014,"Enfermedades del sistema nervioso (G00-G99)",245,"G00-G99",1181,0.20745131244707873
5,"Coahuila de Zaragoza",2015,"Enfermedades del sistema nervioso (G00-G99)",293,"G00-G99",1182,0.2478849407783418
5,"Coahuila de Zaragoza",2016,"Enfermedades del sistema nervioso (G00-G99)",276,"G00-G99",941,0.29330499468650373
5,"Coahuila de Zaragoza",2017,"Enfermedades del sistema nervioso (G00-G99)",307,"G00-G99",6,51.166666666666664
5,"Coahuila de Zaragoza",2018,"Enfermedades del sistema nervioso (G00-G99)",345,"G00-G99",639,0.539906103286385
6,"Colima",2012,"Enfermedades del sistema nervioso (G00-G99)",72,"G00-G99",912,0.07894736842105263
6,"Colima",2013,"Enfermedades del sistema nervioso (G00-G99)",65,"G00-G99",713,0.091164095371669
6,"Colima",2014,"Enfermedades del sistema nervioso (G00-G99)",71,"G00-G99",1150,0.06173913043478261
6,"Colima",2015,"Enfermedades del sistema nervioso (G00-G99)",77,"G00-G99",1002,0.07684630738522955
6,"Colima",2016,"Enfermedades del sistema nervioso (G00-G99)",75,"G00-G99",989,0.07583417593528817
6,"Colima",2017,"Enfermedades del sistema nervioso (G00-G99)",71,"G00-G99",1042,0.06813819577735125
6,"Colima",2018,"Enfermedades del sistema nervioso (G00-G99)",80,"G00-G99",1071,0.07469654528478058
7,"Chiapas",2012,"Enfermedades del sistema nervioso (G00-G99)",424,"G00-G99",2488,0.17041800643086816
7,"Chiapas",2013,"Enfermedades del sistema nervioso (G00-G99)",416,"G00-G99",2766,0.15039768618944324
7,"Chiapas",2014,"Enfermedades del sistema nervioso (G00-G99)",469,"G00-G99",2870,0.16341463414634147
7,"Chiapas",2015,"Enfermedades del sistema nervioso (G00-G99)",447,"G00-G99",3085,0.14489465153970826
7,"Chiapas",2016,"Enfermedades del sistema nervioso (G00-G99)",486,"G00-G99",2495,0.19478957915831663
